DWCF,2.7773769718393138
AD09X,2.9526234248709606
MXEF,3.159039537299684
LBUSTRUU,0.5875798905526992
BNDGLB,0.6281524180837483
STCGUSRE,4.095239990754145
SREITGL,2.9423692214294563
SPGTIND,2.5277898696094216
SPGSCI,3.5850493864641195
HFRXAR,0.43688816884703874
SPLPEQTY,3.713246949123992
TRVCI,3.796259531958688
IADMGOLD,2.967966001302555
SPVXSTR,12.411926032568523
SPX,2.686475429273443
MXUSMC,3.1601570502843783
RTY,3.8559202290070207
ASX,2.758899399711745
MXEU,2.9737787346456557
TPX,3.5912616265292154
MXASJ,3.1315556931437953
NDEUCHF,4.0364203222818675
IDCOTCTR,0.7237391418633986
CY00,0.7105691189516109
IBOXIG,0.7852403328515956
U0A0,0.35031516015761144
SPBDU1ST,1.2220153636072995
GUKG10,15.666678651121124
GECU10YR,14.129999085692429
