RTY,0.978939663521647
TPX,0.8101695906858043
HFRXAR,0.08542371089293348
SPVXSTR,1.650764490840209
SPGTIND,0.7282347484228233
GECU10YR,2.4703883838810636
STCGUSRE,1.0184405746984921
MXEU,0.6283681110138023
GUKG10,2.8628379295766937
MXUSMC,0.9005469328209548
IBOXIG,0.35380556822801046
NDEUCHF,1.136463516761578
Cycle,173.37185782214388
MXASJ,0.9131696209726182
SPGSCI,0.8854361055298997
MXEF,0.9146166138628407
TRVCI,1.297323372275331
CY00,0.29264155233755074
SPX,0.7756614570158609
IADMGOLD,0.8717387676811792
SPBDU1ST,0.3373712563297344
BNDGLB,0.22290673316862178
IDCOTCTR,0.20582673812141233
DWCF,0.7989376441043972
AD09X,0.7881041339843143
ASX,0.6467533262679386
LBUSTRUU,0.19139976632307432
SPLPEQTY,1.0407814267134459
SREITGL,0.8791768715661593
